Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,74737
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,69051
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,62659
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,55614
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,49162
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,43380
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,37902
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,32509
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,27887
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,17226
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,17957
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,16482
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,14742
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,13986
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,13635
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,11771
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,10109
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8323
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,8531
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,8900
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,8244
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,7405
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,7000
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,6809
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,5874
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,5045
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4152
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,17745
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,16256
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,14531
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,13774
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,13448
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,11625
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,9974
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8194
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,6673
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,8844
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,8185
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,7351
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,6943
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,6756
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,5828
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4988
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4097
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3335
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,111561
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,99139
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,87733
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,77485
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,67758
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,57977
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,49764
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,42543
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,36766
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,58078
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,51578
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,45468
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,39918
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,34704
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,29525
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,25178
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,21542
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,18641
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,16026
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,14286
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,13540
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,13212
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,11436
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9821
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8053
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,6543
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,6040
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,8118
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,7282
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,6881
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,6692
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,5772
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4938
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4037
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3279
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3025
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,14051
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,13279
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,12955
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,11204
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9626
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,7893
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,6402
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,5896
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,4975
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,7209
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,6803
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,6619
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,5705
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4876
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3980
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3217
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2961
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2496
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,13011
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,12658
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,10940
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,9388
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,7694
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,6235
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,5736
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,4830
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,4521
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,6715
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,6525
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,5622
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4799
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3912
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3156
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2889
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2431
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2272
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,12330
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,10623
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,9105
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,7450
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,6027
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,5533
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,4661
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,4355
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,3636
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,6409
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,5513
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,4703
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3828
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3081
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,2814
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,2354
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,2196
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1829
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,10261
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,8762
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,7153
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,5769
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,5283
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,4438
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,4155
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,3464
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,2946
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,5377
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,4577
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,3719
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2986
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2721
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2270
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2104
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1750
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1491
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,8352
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,6787
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,5454
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,4974
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,4163
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,3882
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,3252
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,2762
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,2504
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,4416
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,3577
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2865
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2603
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2165
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1999
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1651
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1404
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1277
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,6342
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,5066
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,4598
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,3829
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,3549
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2952
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2533
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2294
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1971
Brazil,BRA,2010,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,3395
Brazil,BRA,2005,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,2706
Brazil,BRA,2000,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,2450
Brazil,BRA,1995,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,2030
Brazil,BRA,1990,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1865
Brazil,BRA,1985,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1532
Brazil,BRA,1980,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1296
Brazil,BRA,1975,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1176
Brazil,BRA,1970,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1018
Brazil,BRA,2010,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,28.88
Brazil,BRA,2005,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,30.58
Brazil,BRA,2000,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,31.52
Brazil,BRA,1995,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,59
Brazil,BRA,1990,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,48.33
Brazil,BRA,1985,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,35.23
Brazil,BRA,1980,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,10
Brazil,BRA,1975,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,7.4
Brazil,BRA,1970,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,24.6
